Komposisi Dana Perimbangan,Dana Otonomi Khusus,2005-12-30,7242.612,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2006-12-29,4049.336431,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2007-12-31,9296.00492,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2008-12-31,13718.82175,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2009-12-31,21333.769,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2010-12-31,26628.5188,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2011-12-30,62690.75468,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2012-12-31,67964.14926,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2013-12-31,81517.91301,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2014-12-31,95262.52708,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2015-12-31,114890.4313,Tahunan,Rp Miliar
Komposisi Dana Perimbangan,Dana Otonomi Khusus,2016-12-31,18811.88388,Tahunan,Rp Miliar
