Kepemilikan Surat Berharga Negara,Lainnya,2002-01-01,5.186,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-02-01,50.486,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-03-01,69.3,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-04-01,114.3,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-05-01,112.3,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-06-01,105.3,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-07-01,7,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-08-01,65,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-09-01,77,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-10-01,2,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-11-01,2,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2002-12-01,149.032,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-01-01,68.711,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-02-01,104.276,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-03-01,95.998,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-04-01,489.069,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-05-01,145.133,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-06-01,239.048,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-07-01,561.76,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-08-01,132.37,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-09-01,110.24,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-10-01,130.07,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-11-01,234.47,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2003-12-01,466.554,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-01-01,735,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-02-01,1140.17,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-03-01,1391.05,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-04-01,1552.87,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-05-01,1596.12,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-06-01,1134.62,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-07-01,1335.89,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-08-01,1801.49,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-09-01,2492.06,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-10-01,1801.96,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-11-01,2118.36,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2004-12-01,1852.71,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-01-01,1900.18,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-02-01,1897.97,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-03-01,1934.72,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-04-01,2025.22,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-05-01,2079.16,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-06-01,1985.66,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-07-01,2013.16,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-08-01,2279.05,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-09-01,2678.6,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-10-01,2665.55,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-11-01,2645.56,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2005-12-01,2636.63,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-01-01,2736.62,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-02-01,2538.92,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-03-01,2613.92,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-04-01,2702.43,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-05-01,2688.43,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-06-01,2669.43,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-07-01,2679.83,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-08-01,4341.5,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-09-01,4391.69,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-10-01,4627.05,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-11-01,4247.69,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2006-12-01,4167.85,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2007-01-01,7300,Bulanan,Rp Miliar
Kepemilikan Surat Berharga Negara,Lainnya,2007-02-01,8210,Bulanan,Rp Miliar
